,Unnamed: 0,Unnamed: 0.1,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
99999,99999,99999,when a train has received an emergency stop etcs shall command the emergency brake,PURE_M128,the driver shall be able to confirm the train integrity to the rbc manually the confirmation requires the train to be stationary,PURE_M033,99999,99999,99999,0,99999
99999,99999,99999,the driver shall be able to select train data entry on the dmi,PURE_M006,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_M136,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,the following data may be entered manually by the driver or from train memory,PURE_M057,99999,99999,99999,0,99999
99999,99999,99999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_M173,the etcs on-board shall be capable of receiving track description from the trackside,PURE_M055,99999,99999,99999,3,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,99999,99999,99999,0,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,this static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains,PURE_M170,99999,99999,99999,0,99999
99999,99999,99999,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,the train speed shall be at or below a speed specified by a national value,PURE_M155,99999,99999,99999,0,99999
99999,99999,99999,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,when a train has received an emergency stop etcs shall command the emergency brake,PURE_M128,99999,99999,99999,0,99999
99999,99999,99999,etcs shall be able to supervise train and shunting movements,PURE_M047,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,99999,99999,99999,0,99999
99999,99999,99999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,the onboard equipment shall display plain text messages as received,PURE_M180,99999,99999,99999,0,99999
99999,99999,99999,train data may be entered automatically from a railway management system or from train memory,PURE_M043,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_M161,99999,99999,99999,0,99999
99999,99999,99999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_M103,where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point,PURE_M046,99999,99999,99999,0,99999
99999,99999,99999,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_M100,the co-operative revocation of the ma shall be possible to a new target location proposed from rbc,PURE_M084,99999,99999,99999,0,99999
99999,99999,99999,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_M100,the train shall be able to automatically pass from one rbc area to another without driver intervention,PURE_M118,99999,99999,99999,0,99999
99999,99999,99999,the release speed shall be indicated on the dmi,PURE_M024,the train trip function,PURE_M063,99999,99999,99999,4,99999
99999,99999,99999,the release speed shall be indicated on the dmi,PURE_M024,the train trip function,PURE_M063,99999,99999,99999,4,99999
99999,99999,99999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_M103,it shall be possible to define certain locations (eg tunnels) where speed increase is related to the front of the train,PURE_M052,99999,99999,99999,0,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,it shall be possible to order a train trip when passing a stop signal,PURE_M131,99999,99999,99999,0,99999
99999,99999,99999,the etcs trainborne equipment shall be capable of supervising the following operational states,PURE_M060,reversing shall be possible as defined by a value given with the ma,PURE_M166,99999,99999,99999,3,99999
99999,99999,99999,exit from shunting shall only be possible when the train is stationary,PURE_M034,the etcs trainborne equipment shall transmit its own train identification to the rbc,PURE_M017,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_M149,99999,99999,99999,0,99999
99999,99999,99999,it shall be possible to prevent a train from entering a route for which it does not meet the required criteria,PURE_M138,if the train is equipped with two operational radios there shall be no performance penalty as a result of a transition from one rbc to another (train spacing and train speed,PURE_M157,99999,99999,99999,0,99999
99999,99999,99999,the current operational status shall be indicated to the driver on the dmi,PURE_M001,the onboard equipment shall display plain text messages as received,PURE_M180,99999,99999,99999,4,99999
99999,99999,99999,all data entered received or indicated to the driver shall be recorded onboard all data shall be related to utc (universal time corrected) and a reference point,PURE_M121,the occurrence of a failure shall be displayed on the dmi,PURE_M180,99999,99999,99999,4,99999
99999,99999,99999,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_M037,reversing shall be possible as defined by a value given with the ma,PURE_M166,99999,99999,99999,0,99999
99999,99999,99999,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_M037,if the train is equipped with only one operational radio passing from one rbc to another shall still be possible but might result in a performance penalty,PURE_M107,99999,99999,99999,0,99999
99999,99999,99999,the on board shall be capable of sending train data to the trackside after confirmation by the driver or when entering the rbc area,PURE_M005,if the train is equipped with only one operational radio passing from one rbc to another shall still be possible but might result in a performance penalty,PURE_M107,99999,99999,99999,0,99999
99999,99999,99999,exit from shunting shall only be possible when the train is stationary,PURE_M034,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_M026,99999,99999,99999,0,99999
99999,99999,99999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,if the train is equipped with two operational radios there shall be no performance penalty as a result of a transition from one rbc to another (train spacing and train speed,PURE_M157,99999,99999,99999,0,99999
99999,99999,99999,the train shall be supervised according to train speed data available,PURE_M023,the roll away/reverse movement intervention shall be indicated on the dmi,PURE_M010,99999,99999,99999,4,99999
99999,99999,99999,a train shall be supervised to its static and dynamic train speed profiles,PURE_M154,operation of the train trip shall be indicated on the dmi,PURE_M016,99999,99999,99999,4,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,it shall be possible to use multiple traction units without isolating the etcs trainborne equipment on traction unit(s) with an in-operative cab,PURE_M162,99999,99999,99999,0,99999
99999,99999,99999,this ceiling speed shall not be shown continually on the dmi but may be shown momentarily when selected by the driver,PURE_M108,the etcs trainborne equipment shall supervise the end of movement authority if this information is available on-board,PURE_M072,99999,99999,99999,3,99999
99999,99999,99999,full supervision shall provide supervision of speed and distance,PURE_M175,the information regarding lowering and raising of the pantograph and opening/closing of the circuit breaker shall be provided separately and in combinations,PURE_M119,99999,99999,99999,3,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,exit from shunting shall only be possible when the train is stationary,PURE_M034,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,when a traction unit passes a stop-signal the emergency brake shall be triggered,PURE_M074,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,the etcs trainborne equipment shall supervise the end of movement authority if this information is available on-board,PURE_M072,99999,99999,99999,0,99999
99999,99999,99999,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_M100,if decided by a national value the driver may release the etcs emergency brake when the actual speed is below the permitted speed,PURE_M036,99999,99999,99999,0,99999
99999,99999,99999,if the onboard fails to contact the rbc when awakening the driver shall be asked to enter the rbc contact details,PURE_M007,after overriding this function the movement authority shall be re-established,PURE_M140,99999,99999,99999,0,99999
99999,99999,99999,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,after overriding this function the movement authority shall be re-established,PURE_M140,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_M100,99999,99999,99999,0,99999
99999,99999,99999,once received onboard the national values shall remain valid even if the onboard equipment is switched off,PURE_M137,when the traction unit has come to a standstill the driver shall be able to release the emergency brake,PURE_M040,99999,99999,99999,0,99999
99999,99999,99999,once received onboard the national values shall remain valid even if the onboard equipment is switched off,PURE_M137,the driver shall be able to use the reversing function without needing to re-confirm the train data,PURE_M042,99999,99999,99999,0,99999
99999,99999,99999,the following data may be entered manually by the driver or from train memory,PURE_M057,it shall be possible to define certain locations (eg tunnels) where speed increase is related to the front of the train,PURE_M052,99999,99999,99999,0,99999
99999,99999,99999,etcs shall calculate the permitted speed for the train for all locations of the authorised movement,PURE_M090,the reversing function shall only be possible in one active cab which is not closed at any time during the procedure,PURE_M139,99999,99999,99999,0,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,the train speed shall be at or below a speed specified by a national value,PURE_M155,99999,99999,99999,0,99999
99999,99999,99999,after the acknowledgement the train shall be able to be driven backwards for a certain distance defined by national value,PURE_M081,if a train cannot stop at the proposed new target location it shall reject the request and keep the old target location,PURE_M153,99999,99999,99999,0,99999
99999,99999,99999,if a train cannot stop at the proposed new target location it shall reject the request and keep the old target location,PURE_M153,the reversing function shall only be possible in one active cab which is not closed at any time during the procedure,PURE_M139,99999,99999,99999,0,99999
99999,99999,99999,the override control shall be protected against inadvertent operation,PURE_M148,the etcs on-board shall be capable of receiving information about pantograph and power supply from the trackside,PURE_M073,99999,99999,99999,3,99999
99999,99999,99999,where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point,PURE_M046,the character set used shall support different languages,PURE_M174,99999,99999,99999,0,99999
99999,99999,99999,the distance supervised can be extended from the trackside,PURE_M176,in the event of a transmission failure the following reactions shall be capable of being applied in accordance with a national value,PURE_M186,99999,99999,99999,3,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,when the train passes the stop signal the train trip function shall be suppressed,PURE_M031,99999,99999,99999,0,99999
99999,99999,99999,etcs shall be able to supervise train and shunting movements,PURE_M047,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_M184,99999,99999,99999,0,99999
99999,99999,99999,it shall be possible to command an immediate train stop,PURE_M117,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_M184,99999,99999,99999,0,99999
99999,99999,99999,after the acknowledgement the train shall be able to be driven backwards for a certain distance defined by national value,PURE_M081,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_M184,99999,99999,99999,0,99999
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,in case the transition has to be acknowledged and the driver fails to acknowledge as required the etcs shall initiate a brake application,PURE_M028,99999,99999,99999,0,99999
99999,99999,99999,in case the transition has to be acknowledged and the driver fails to acknowledge as required the etcs shall initiate a brake application,PURE_M028,the change of driver identification during a journey or a train running number shall be possible,PURE_M125,99999,99999,99999,0,99999
99999,99999,99999,the driver shall have the possibility to select the language this does not concern non pre-defined texts sent from the trackside,PURE_M039,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_M184,99999,99999,99999,0,99999
99999,99999,99999,the driver shall be able to consult train data when the train is stationary or moving,PURE_M012,the etcs trainborne equipment shall supervise the end of movement authority if this information is available on-board,PURE_M072,99999,99999,99999,0,99999
99999,99999,99999,the etcs trainborne equipment shall be capable of being isolated,PURE_M075,the onboard equipment shall display plain text messages as received,PURE_M180,99999,99999,99999,3,99999
99999,99999,99999,before authomatic transition to shunting etcs shall request confirmation from the driver,PURE_M126,it shall be possible to command a conditional emergency stop if the train has already passed the location for the emergency stop the command shall be ignored,PURE_M065,99999,99999,99999,0,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,train data shall be entered before the on-board etcs equipment allows train movement,PURE_M105,99999,99999,99999,0,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,the override control shall be protected against inadvertent operation,PURE_M148,99999,99999,99999,0,99999
99999,99999,99999,the driver shall select an override control according to the permission received,PURE_M070,the etcs on-board shall be capable of receiving information about pantograph and power supply from the trackside,PURE_M073,99999,99999,99999,3,99999
99999,99999,99999,the trainborne equipment shall remain in full supervision until the trainborne equipment is not active any longer when shunting is selected or when partial supervision information is received,PURE_M141,when the train passes the stop signal the train trip function shall be suppressed,PURE_M031,99999,99999,99999,0,99999
99999,99999,99999,it shall be possible to order a train trip when passing a stop signal,PURE_M131,if the train is equipped with two operational radios there shall be no performance penalty as a result of a transition from one rbc to another (train spacing and train speed,PURE_M157,99999,99999,99999,0,99999
99999,99999,99999,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_M026,if the train is equipped with two operational radios there shall be no performance penalty as a result of a transition from one rbc to another (train spacing and train speed,PURE_M157,99999,99999,99999,0,99999
99999,99999,99999,exit from shunting shall take place when the driver selects exit from shunting,PURE_M171,the train shall leave partial supervision when the trainborne equipment is not operative any longer when shunting is selected or when full supervision is available,PURE_M097,99999,99999,99999,0,99999
99999,99999,99999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_M103,train data may be entered automatically from a railway management system or from train memory,PURE_M043,99999,99999,99999,0,99999
99999,99999,99999,entering or overwriting data manually by the driver shall be possible but only when stationary,PURE_M080,it shall be possible to order a train trip when passing a stop signal,PURE_M131,99999,99999,99999,0,99999
99999,99999,99999,national values shall be applicable to a defined area,PURE_M144,the driver shall be able to confirm the train integrity to the rbc manually the confirmation requires the train to be stationary,PURE_M033,99999,99999,99999,0,99999
99999,99999,99999,this ceiling speed shall not be shown continually on the dmi but may be shown momentarily when selected by the driver,PURE_M108,within the braking curve area a warning shall be given to the driver to enable him to react and avoid intervention from etcs equipment at least 5 sec before the intervention,PURE_M163,99999,99999,99999,3,99999
99999,99999,99999,the etcs trainborne equipment shall indicate on the dmi the information regarding pantograph and power supply,PURE_M066,in the event of a transmission failure the following reactions shall be capable of being applied in accordance with a national value,PURE_M186,99999,99999,99999,3,99999
99999,99999,99999,the etcs trainborne equipment calculates the static train speed profile on the basis of infrastructure data and train data,PURE_M069,the emergency brake shall be applied until the traction unit is stationary,PURE_M092,99999,99999,99999,0,99999
99999,99999,99999,current train data shall be stored (except at transition to shunting) in the etcs equipment until the traction unit is not operative,PURE_M079,the retention period for the recorded data will be different and two levels are foreseen,PURE_M146,99999,99999,99999,0,99999
99999,99999,99999," it shall be possible to apply the train trip function if the shunting movement passes a signal showing ""danger for shunting",PURE_M009,the retention period for the recorded data will be different and two levels are foreseen,PURE_M146,99999,99999,99999,0,99999
99999,99999,99999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_M103,if the release speed is calculated on board it shall ensure that the train will stop before reaching the danger point,PURE_M082,99999,99999,99999,0,99999
99999,99999,99999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_M103,the trainborne equipment shall apply the emergency brake after a distance defined by a national value is travelled by the train,PURE_M083,99999,99999,99999,0,99999
99999,99999,99999,the trainborne equipment shall apply the emergency brake after a distance defined by a national value is travelled by the train,PURE_M083,after overriding this function the movement authority shall be re-established,PURE_M140,99999,99999,99999,0,99999
99999,99999,99999,before authomatic transition to shunting etcs shall request confirmation from the driver,PURE_M126,where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point,PURE_M046,99999,99999,99999,0,99999
99999,99999,99999,the reversing function shall only be possible in one active cab which is not closed at any time during the procedure,PURE_M139,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_M184,99999,99999,99999,0,99999
99999,99999,99999,a special indication shall be shown on the dmi,PURE_M015,the information regarding lowering and raising of the pantograph and opening/closing of the circuit breaker shall be provided separately and in combinations,PURE_M119,99999,99999,99999,3,99999
99999,99999,99999," it shall be possible to apply the train trip function if the shunting movement passes a signal showing ""danger for shunting",PURE_M009,reversing shall be possible as defined by a value given with the ma,PURE_M166,99999,99999,99999,0,99999
99999,99999,99999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,it shall be possible to drive the train backwards in a supervised way (speed and distance) according to information received from trackside,PURE_M156,99999,99999,99999,0,99999
99999,99999,99999,based on all relevant data the etcs shall calculate an emergency braking curve and a service braking curve,PURE_M168,the etcs on-board shall be capable of receiving information about pantograph and power supply from the trackside,PURE_M073,99999,99999,99999,3,99999
99999,99999,99999,based on all relevant data the etcs shall calculate an emergency braking curve and a service braking curve,PURE_M168,the etcs on-board shall be capable of receiving information about pantograph and power supply from the trackside,PURE_M073,99999,99999,99999,3,99999
99999,99999,99999,it shall be possible to implement one or more of the etcs application levels on a line,PURE_M120,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,99999,99999,99999,0,99999
99999,99999,99999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,train data shall be entered before the on-board etcs equipment allows train movement,PURE_M105,99999,99999,99999,0,99999
99999,99999,99999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,if the train is equipped with only one operational radio passing from one rbc to another shall still be possible but might result in a performance penalty,PURE_M107,99999,99999,99999,0,99999
99999,99999,99999,partial supervision shall be selected either by the driver or by information received from track-to-train transmission,PURE_M123,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_M026,99999,99999,99999,0,99999
99999,99999,99999,the trainborne equipment shall apply the emergency brake after a distance defined by a national value is travelled by the train,PURE_M083,information shall be shown on the dmi,PURE_M183,99999,99999,99999,3,99999
99999,99999,99999,within the braking curve area a warning shall be given to the driver to enable him to react and avoid intervention from etcs equipment at least 5 sec before the intervention,PURE_M163,information shall be shown on the dmi,PURE_M183,99999,99999,99999,3,99999
99999,99999,99999,transfer to shunting on driverâs selection shall only be possible when stationary,PURE_M129,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_M037,99999,99999,99999,0,99999
99999,99999,99999,transfer to shunting on driverâs selection shall only be possible when stationary,PURE_M129,the on board shall be capable of sending train data to the trackside after confirmation by the driver or when entering the rbc area,PURE_M005,99999,99999,99999,0,99999
99999,99999,99999,exit from shunting shall only be possible when the train is stationary,PURE_M034,the train trip function,PURE_M063,99999,99999,99999,0,99999
99999,99999,99999,exit from shunting shall only be possible when the train is stationary,PURE_M034,the train trip function,PURE_M063,99999,99999,99999,0,99999
99999,99999,99999,it shall be possible to order a train trip when passing a stop signal,PURE_M131,the train trip function,PURE_M063,99999,99999,99999,0,99999
99999,99999,99999,it shall be possible to order a train trip when passing a stop signal,PURE_M131,the train trip function,PURE_M063,99999,99999,99999,0,99999
99999,99999,99999,it shall be possible to order a train trip when passing a stop signal,PURE_M131,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_M037,99999,99999,99999,0,99999
99999,99999,99999,each railway shall have the possibility of allowing a different release speed for every signal,PURE_M177,when the train passes the stop signal the train trip function shall be suppressed,PURE_M031,99999,99999,99999,0,99999
99999,99999,99999,this ceiling speed shall not be shown continually on the dmi but may be shown momentarily when selected by the driver,PURE_M108,it shall be possible to send information regarding the inhibition of the following different types of brake,PURE_M110,99999,99999,99999,3,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,the driver shall be able to override the function when the train is stationary,PURE_M051,99999,99999,99999,0,99999
99999,99999,99999,once received onboard the national values shall remain valid even if the onboard equipment is switched off,PURE_M137,if track data at least to the location where the relevant movement authority ends are not available on-board the movement authority shall be rejected,PURE_M067,99999,99999,99999,0,99999
99999,99999,99999,permission received shall be indicated to the driver,PURE_M077,the release speed shall be calculated on board based on either,PURE_M054,99999,99999,99999,4,99999
99999,99999,99999,the train shall be supervised according to train speed data available,PURE_M023,route unsuitability shall be indicated on the dmi,PURE_M022,99999,99999,99999,4,99999
99999,99999,99999,before authomatic transition to shunting etcs shall request confirmation from the driver,PURE_M126," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,99999,99999,99999,0,99999
99999,99999,99999,the onboard shall be capable to switch to another etcs status when transmitted from trackside,PURE_M111,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_M026,99999,99999,99999,0,99999
99999,99999,99999,the following data may be entered manually by the driver or from train memory,PURE_M057,exit from shunting shall take place when the driver selects exit from shunting,PURE_M171,99999,99999,99999,0,99999
99999,99999,99999,if the onboard fails to contact the rbc when awakening the driver shall be asked to enter the rbc contact details,PURE_M007,it shall be possible to prevent a train from entering a route for which it does not meet the required criteria,PURE_M138,99999,99999,99999,0,99999
99999,99999,99999,the train shall leave partial supervision when the trainborne equipment is not operative any longer when shunting is selected or when full supervision is available,PURE_M097,the driver shall be able to confirm the train integrity to the rbc manually the confirmation requires the train to be stationary,PURE_M033,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,when a train has received an emergency stop etcs shall command the emergency brake,PURE_M128,99999,99999,99999,0,99999
99999,99999,99999,entering or overwriting data manually by the driver shall be possible but only when stationary,PURE_M080,if the train is equipped with only one operational radio passing from one rbc to another shall still be possible but might result in a performance penalty,PURE_M107,99999,99999,99999,0,99999
99999,99999,99999,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,it shall be possible to send plain text messages from track to train,PURE_M150,99999,99999,99999,0,99999
99999,99999,99999,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,it shall be possible to send fixed text messages from track to train,PURE_M151,99999,99999,99999,0,99999
99999,99999,99999,track to train transmission shall provide the capability to send different speed profiles for specific train categories,PURE_M099,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_M026,99999,99999,99999,0,99999
99999,99999,99999,train data shall be entered before the on-board etcs equipment allows train movement,PURE_M105,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_M026,99999,99999,99999,0,99999
99999,99999,99999,to prevent unauthorised use of the function permission shall be obtained from the rbc if the train is operating under the control of the rbc,PURE_M004,the release speed shall be calculated on board based on either,PURE_M054,99999,99999,99999,0,99999
99999,99999,99999,when the traction unit has come to a standstill the driver shall be able to release the emergency brake,PURE_M040,the train trip function,PURE_M063,99999,99999,99999,0,99999
99999,99999,99999,when the traction unit has come to a standstill the driver shall be able to release the emergency brake,PURE_M040,the train trip function,PURE_M063,99999,99999,99999,0,99999
99999,99999,99999,entering or overwriting data manually by the driver shall be possible but only when stationary,PURE_M080,the etcs trainborne equipment shall be able to determine the location of the entire train,PURE_M027,99999,99999,99999,0,99999
99999,99999,99999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_M100,99999,99999,99999,0,99999
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,99999,99999,99999,0,99999
99999,99999,99999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_M103,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,99999,99999,99999,0,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,the train running number shall consist of a maximum of 8 numeric digits,PURE_M172,99999,99999,99999,0,99999
99999,99999,99999,the driver shall be able to override the function when the train is stationary,PURE_M051,the onboard equipment shall display plain text messages as received,PURE_M180,99999,99999,99999,0,99999
99999,99999,99999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,when a train has received an emergency stop etcs shall command the emergency brake,PURE_M128,99999,99999,99999,0,99999
99999,99999,99999,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_M100,before authomatic transition to shunting etcs shall request confirmation from the driver,PURE_M126,99999,99999,99999,0,99999
99999,99999,99999,once received onboard the national values shall remain valid even if the onboard equipment is switched off,PURE_M137,the driver shall be able to consult train data when the train is stationary or moving,PURE_M012,99999,99999,99999,0,99999
99999,99999,99999,train data shall be entered before the on-board etcs equipment allows train movement,PURE_M105,the train shall be able to automatically pass from one rbc area to another without driver intervention,PURE_M118,99999,99999,99999,0,99999
99999,99999,99999,in case the transition has to be acknowledged and the driver fails to acknowledge as required the etcs shall initiate a brake application,PURE_M028,if supervised by an rbc it shall be possible to command an emergency stop to all trains in a particular area or to a specific train,PURE_M132,99999,99999,99999,0,99999
99999,99999,99999,once received onboard the national values shall remain valid even if the onboard equipment is switched off,PURE_M137,the roll away/reverse movement intervention shall be indicated on the dmi,PURE_M010,99999,99999,99999,4,99999
99999,99999,99999,the change of driver identification during a journey or a train running number shall be possible,PURE_M125,it shall be possible to prevent a train from entering a route for which it does not meet the required criteria,PURE_M138,99999,99999,99999,0,99999
99999,99999,99999,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_M100,to protect a traction unit from roll away and unwanted reverse movements the trainborne equipment shall monitor the direction of movement in relation to the permitted direction,PURE_M098,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,99999,99999,99999,0,99999
99999,99999,99999,the following data may be entered manually by the driver or from train memory,PURE_M057,before authomatic transition to shunting etcs shall request confirmation from the driver,PURE_M126,99999,99999,99999,0,99999
99999,99999,99999,the etcs on-board shall be capable of receiving track description from the trackside,PURE_M055,reversing shall be possible as defined by a value given with the ma,PURE_M166,99999,99999,99999,3,99999
99999,99999,99999,the following data may be entered manually by the driver or from train memory,PURE_M057,to protect a traction unit from roll away and unwanted reverse movements the trainborne equipment shall monitor the direction of movement in relation to the permitted direction,PURE_M098,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,the co-operative revocation of the ma shall be possible to a new target location proposed from rbc,PURE_M084,99999,99999,99999,0,99999
99999,99999,99999,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,the character set used shall support different languages,PURE_M174,99999,99999,99999,0,99999
